,people_ID,Infec_Prob
316,17960,49.54710616729493
317,5682,49.499729220217915
318,5713,49.62021957398685
319,18735,49.44682113041489
320,18693,48.94189765393619
321,6256,49.17455475603949
322,18064,49.645719669751095
323,18302,49.027905189028544
324,5620,49.3598061038868
325,18010,49.282090961512374
326,18647,48.75710514570611
327,5749,48.986401200451674
328,18286,49.01886863393594
329,5381,49.34600962591174
330,6012,49.517839987226324
331,18043,49.18024706358999
332,18845,49.35956764608259
333,17736,49.326437957259486
334,17919,49.53126201984101
335,5297,49.023262797299104
336,17651,49.16154520991792
337,5109,49.32860486309508
338,5756,49.31902861303499
339,17628,49.15403496409558
340,6237,49.2429690664881
341,18407,49.34380414065697
342,5157,49.32268256009421
343,17902,49.08558045163304
344,18650,49.38993163826486
345,5589,49.20625188808428
346,6010,49.56896208326946
347,18792,49.47671309391385
348,17932,48.929497341583776
349,18568,49.33397313183345
350,17684,49.42667675131775
351,5573,49.1949194592456
352,17685,49.30488036534622
353,5948,56.73232800000028
354,5469,49.04953491095605
355,18736,61.242926400000144
356,17664,48.88007925557446
357,6319,63.83635775999988
358,5421,49.53714483964325
359,18648,49.37711689780036
360,18369,59.0767977600002
361,6065,49.05891710629906
362,18486,49.32231910064891
363,5259,48.606937746176605
364,18524,67.68208224000051
365,17774,49.22800355728571
366,5955,49.092065818819016
367,17701,49.50975637365195
368,6312,49.267581848562315
369,18094,48.84229491068432
370,17647,49.381128110915284
371,5515,61.123164480000085
372,18087,48.577405942099645
373,18278,49.24541707807833
374,18868,49.20929006042357
375,18764,48.714848398326026
376,5478,48.95178632430671
377,6091,48.834829697914415
378,18358,48.553786512275295
379,18570,63.012669119999984
380,17994,49.264917336626155
381,17931,48.99087943886541
382,18476,48.822546489371646
383,6314,49.05783695027591
384,5727,68.66035487999996
385,5879,57.56447808000019
386,6240,49.294676670077095
387,17663,49.20536254391543
388,18457,65.11175712000053
389,18562,48.81846209559603
390,17908,63.34689600000015
391,18183,49.16226960976174
392,5203,49.44995185533568
393,18658,49.2462843962868
394,18745,49.24697988709121
395,17889,48.661105226352824
396,5185,67.4311680000008
397,6161,49.218245802721526
398,5833,48.66213161638351
399,5348,49.24062411531228
400,6261,49.398498089175455
401,5841,48.84542181651457
402,5503,48.92375961617117
403,5187,49.39254744537671
404,18789,49.17052655351821
405,5674,49.33195999706663
406,18768,49.24342818896196
407,18430,48.97876014889526
408,5931,48.67377534956189
409,18787,61.235441279999876
410,5284,48.559452244030425
411,18544,49.42653584270478
412,18726,48.68958967895012
413,17907,48.81974938886055
414,17850,48.83816786060476
415,18073,48.56112634893941
416,5631,48.39995819927298
417,6190,48.85168388415902
418,5482,48.81010393652124
419,18865,49.24676416873905
420,18700,49.13105993844366
421,6234,54.43895232000038
422,5689,49.058835692475675
423,18585,49.01139206202584
424,17674,49.266710895646284
425,17875,63.15911712000034
426,5997,48.2418154935063
427,5405,49.2813583414925
428,18201,61.942947840000016
429,18575,49.0871933839838
430,5196,48.95351825503294
431,17709,48.80590585986586
432,5687,48.92551687181706
433,6284,63.32639328000028
434,6140,49.05849205162807
435,18352,48.90454111641952
436,17718,48.79178944358319
437,6247,48.492667066265895
438,18578,48.74657747217667
439,18135,48.51313254311285
440,6052,59.89430304000012
441,5132,48.426682148876125
442,5846,48.68221132902146
443,5138,60.032615040000046
444,5149,49.17462670031731
445,6321,48.04866807333614
446,18115,48.835080442983724
447,5688,48.55002434331546
448,5748,49.33459452652471
449,17793,48.50662551084386
450,5855,49.00979308860078
451,6305,48.79535000315352
452,18085,48.82998913772314
453,5404,59.04099935999987
454,5870,49.06439309287365
455,18866,48.545790577708075
456,5957,48.96394595417811
457,18138,48.371317964475246
458,6246,48.18833046213306
459,18643,48.47216586152702
460,6210,63.5545267200001
461,17843,49.30460030511656
462,18260,48.54894506082932
463,5667,60.03163872000026
464,18661,49.2435676324121
465,18319,48.56859887819914
466,5762,48.37265217428997
467,17727,48.83668627976133
468,18853,48.50919492939257
469,6251,48.79484172770915
470,18710,49.153100039837796
471,18809,63.849049920000226
472,6067,48.60799588499651
473,6138,48.4334620187803
474,5374,48.6377137721069
475,18408,61.083786239999725
476,5331,48.1998943083152
477,5194,48.378360419957296
478,18692,49.09579069460095
479,18668,49.12149042299481
480,5296,48.24487996117161
481,5546,48.35261053523066
482,5442,48.49729169131371
483,5699,48.50061639790985
484,18255,58.369942080000165
485,5744,48.38652589593578
486,18169,63.46080000000056
487,18343,48.199925915039366
488,17626,47.81423694159633
489,17878,64.64182176000041
490,5474,47.94918485572011
491,18653,61.748009280000126
492,5137,48.3307060107381
493,5602,47.02926647021506
494,5907,46.33399257632283
495,5779,45.62543353933746
496,18180,45.25307921432204
497,18188,44.531965918924875
498,18207,68.61967488000013
499,5379,64.63270944000053
500,18106,47.889891942952595
501,5783,47.61537501615089
502,17890,47.162623866158675
503,5866,48.85766667491709
504,18012,48.64979219291939
505,17711,47.82222216002413
506,6133,48.04325228864843
507,6071,48.304558731671314
508,5857,48.3834095121412
509,18462,47.62857544713149
510,5116,61.771115520000485
511,6136,50.0049035184824
512,17704,59.15262528000026
513,5662,49.647856369737426
514,17690,49.002867057743295
515,6131,59.41427904000048
516,18288,48.44267484007751
517,18203,48.94596843383234
518,18110,69.09969888000008
519,17743,47.906412136077805
520,5207,49.71745022028943
521,5298,67.62610656000022
522,5328,49.342910235962464
523,18238,59.84320896000051
524,5426,61.37798399999989
525,6298,48.083490651258316
526,6106,48.167542391081255
527,5282,47.960947195968416
528,6178,65.32329311999985
529,18227,49.23520106286854
530,17631,49.432924706717245
531,5598,48.26165659092501
532,17820,48.24020292302407
533,18312,48.09635484007441
534,18716,48.36044317644899
535,18529,47.79522022949746
536,17925,48.0998404434976
537,18314,47.173673519770546
538,5859,49.577063109825
539,6283,49.33698196975716
540,5562,49.13395728513923
541,5722,48.74794762319607
542,18059,48.541465693625184
543,5770,48.490270167160034
544,18181,63.92259936000058
545,17649,47.901673115269226
546,5828,48.07403463163612
547,5778,47.10710156095545
548,17772,49.94065667337516
549,18732,48.89797980189009
550,6073,47.831169736356095
551,18687,49.97083492187032
552,5395,49.728719513802616
553,6058,48.51543126939877
554,18579,50.49761061324353
555,18846,50.547950352357944
556,5265,48.4915798892514
557,17862,50.48302935026583
558,5237,64.91584223999985
559,17976,48.27446035390961
560,18267,64.8087724800005
561,6048,50.23673713306889
562,18237,50.52204198455379
563,18077,50.12226011469835
564,18299,50.23149656775982
565,5166,50.09667608449961
566,5824,50.16482700615091
567,5216,50.17864685449856
568,18788,50.13584511659049
569,6231,50.12067260817616
570,5178,49.9545264301332
571,18208,50.1232770895283
572,18376,50.09510843433355
573,5350,63.39733919999995
574,5903,50.00521820919319
575,18061,49.96221138397931
576,18821,47.90044956416543
577,18374,50.096122783157206
578,5392,50.09338949688319
579,17958,50.11942731008356
580,6315,50.08373966356723
581,5349,49.69397551309882
582,5227,50.0402453708726
583,5280,50.09777748341505
584,6303,64.73294496000011
585,6023,49.821047446461336
586,5581,50.050734862914815
587,18202,63.33257663999998
588,5970,49.881124965408326
589,18504,49.630265346485814
590,18047,49.926944976464334
591,5532,59.789511360000084
592,18588,49.75325773441868
593,6098,50.05647276156101
594,6189,49.66484866805749
595,17632,47.425251825573625
596,5359,50.014945740430605
597,18500,49.755290996625426
598,6293,49.10518204604351
599,5205,62.7344179200001
600,17915,50.03676705692809
601,17987,49.84411742142184
602,5517,49.70846375905141
603,5501,63.24893856000013
604,5764,49.82238401385802
605,18211,60.59302272000001
606,18487,66.56061599999995
607,17863,49.58639962861675
608,5191,49.77598489467888
609,6111,49.836462164641404
610,5769,49.75566949386729
611,18605,58.0965724800001
612,18038,49.66912693506597
613,5930,49.9652780128569
614,18072,49.46487444024361
615,6102,68.26331808000012
616,18020,50.07281960451636
617,17665,49.561568947643224
618,17668,49.73761091769967
619,18705,49.56844295546758
620,17968,67.13697024000007
621,18212,49.867303832099125
622,5968,49.754786742974964
623,17938,49.674957603745696
624,6277,49.179113614106754
625,18536,49.60536388245674
626,18613,67.32116928000062
627,5766,49.80802215089145
628,18474,49.60188662075664
629,18297,56.31055776000017
630,18753,49.70063070264087
631,18701,61.19834112000026
632,5835,49.71081730954712
633,18142,49.51604489420385
634,18838,49.73916901643769
635,17719,63.06213600000009
636,5890,49.45470519724917
637,5560,65.99695392000018
638,17658,49.68118081936051
639,18582,49.60751693413381
640,18300,49.70064284974714
641,18679,58.70937600000024
642,18365,49.584372671614084
643,18901,62.58796991999993
644,18414,49.2788159326228
645,18889,49.107783074159556
646,18257,49.652432320587394
647,18884,49.49061090317815
648,18873,49.382573507242235
649,5369,49.478869678709465
650,18698,49.3105304531467
651,5746,62.091023040000195
652,17844,59.986728000000205
653,18893,49.3141527767416
654,17867,49.2150679818128
655,17899,49.45764988249296
656,18546,49.32203151814855
657,18325,49.515432989524406
658,6220,49.29926485712737
659,18625,49.33056318028207
660,18053,49.3348300714028
661,5607,65.30506848000016
662,5989,49.37956229973333
663,17712,49.394031121436015
664,18799,49.271213858020005
665,5483,49.405390724209894
666,6157,49.34685166046928
667,5715,49.584711186225505
668,17814,49.18697549943764
669,17754,49.63314640975728
670,5375,49.56202344445224
671,17627,66.27618144000023
672,17654,65.77923456000005
673,5923,49.182278614918864
674,18348,49.60681553207189
675,18657,49.220788482938914
676,5262,49.27671893889992
677,18491,49.52141009715798
678,5851,69.54913152000022
679,17956,49.41614467688585
680,6270,49.37347497066536
681,5932,49.23838820765189
682,18323,49.45784530605828
683,5290,61.34999615999998
684,5434,49.189376738090246
685,17782,49.49134051662309
686,5836,49.362242101598184
687,5729,49.27290123051097
688,17780,49.00934048264728
689,17757,49.33136397908512
690,5197,49.499570781689805
691,18498,49.066562579306364
692,18832,64.87646400000017
693,18023,49.268031489156925
694,5435,49.26199002240584
695,18852,48.85588037586173
696,18254,49.155709215958154
697,18024,48.85425769690461
698,6194,48.93240399216081
699,18007,59.84743968000024
700,5473,62.67941856000009
701,5550,49.12827436536785
702,18451,68.72641920000058
703,6081,49.3736730740563
704,5506,48.47305468006382
705,18098,49.21657896558193
706,17952,49.21054525127552
707,5844,49.05923921466071
708,5692,49.18432767323616
709,5499,49.00873080046421
710,5145,49.247675919478326
711,18499,49.01773241572672
712,5084,49.23961737516011
713,6169,60.14098656000038
714,18758,49.40725249910899
715,18419,48.97325874046518
716,5838,48.84184182733328
717,5847,49.375808391573926
718,18869,49.11878229015203
719,5346,49.105712007177864
720,18885,49.41863018362232
721,5183,49.24716666970033
722,5818,49.39234465732515
723,5648,49.449140000610484
724,18390,63.141543360000455
725,18537,49.38922263762593
726,17954,49.07769655297231
727,17786,49.27451137105718
728,17636,49.225582696814875
729,17660,49.08643223423717
730,18221,48.86064213331147
731,5869,49.31727872925059
732,5656,48.744288479193685
733,5684,49.2117480773333
734,5141,49.11967866422774
735,6168,49.289307147126394
736,18908,49.1374838381667
737,5531,48.98508006646693
738,5680,61.81309728000036
739,5960,48.75114942428513
740,18065,48.88293764289775
741,18429,48.87074335500706
742,18793,48.9077739614237
743,5457,49.1865635747696
744,18356,48.910470800701965
745,17766,57.62631168000011
746,6066,49.47106088459622
747,18841,49.01401191196194
748,5549,65.07530783999992
749,5398,48.97791514155675
750,17904,48.99835725268833
751,18322,67.68924192000013
752,5119,49.08607427360785
753,5705,61.574224320000006
754,5977,49.3244775346047
755,18125,49.00726309938012
756,18080,49.11656890142719
757,5946,48.880443847102576
758,18677,49.08640706736672
759,6046,49.0101903588373
760,18317,48.76810587407483
761,5892,49.086284364088975
762,5300,49.13836434830149
763,5291,49.22541716393177
764,5819,48.89665632245476
765,18444,49.25911149643704
766,5294,62.870126400000096
767,6055,49.03252621342639
768,6064,49.15953162004342
769,18667,48.71072801808998
770,5541,49.08289475036848
771,5991,48.71981037111989
772,6244,66.06789984000002
773,5837,65.07433152
774,5827,49.067083812631424
775,18697,49.19725691906458
776,18146,58.88218464000025
777,5920,48.89812461075568
778,18111,49.16986919662572
779,17933,65.54231424000035
780,18607,49.119526598654765
781,18248,48.840339458204205
782,5831,48.39147071466038
783,5184,48.851951930438354
784,17934,48.61753455602548
785,17746,49.164040249305266
786,6202,49.15915496246164
787,5199,48.56932813892569
788,5884,48.665262145255724
789,17728,48.820634860982146
790,5657,48.71369197678869
791,5144,48.679855748919984
792,6217,58.510857600000165
793,17677,48.88022931639814
794,6026,48.2693769231626
795,6233,48.69570899032852
796,5446,62.400841920000275
797,5962,49.06975257576496
798,18423,49.08495700476237
799,17715,57.81669408000002
800,17841,48.7766165918161
801,5800,48.841322885529564
802,6187,48.86779600047157
803,5361,62.8190323200001
804,5384,61.44046847999987
805,18797,48.47507385935689
806,18287,48.479555314749014
807,5558,48.77003166507952
808,18790,48.60814416197627
809,5771,48.99555272248464
810,5209,67.59063359999992
811,6243,48.80255788604315
812,18747,48.272777572146346
813,18587,58.38653952000016
814,5086,48.811968716219134
815,5443,48.71831186809377
816,5148,48.83992747617221
817,18649,48.616300509243615
818,6278,48.500330736188644
819,18204,48.675682274584204
820,5422,62.765985600000015
821,5467,48.7603972596699
822,17923,63.726033600000264
823,18320,64.4599008000003
824,5094,48.722118380765885
825,6088,48.67120419419439
826,5429,48.79607010221536
827,5529,48.8977518995495
828,18218,48.780556441502114
829,5679,48.77142291335427
830,17913,48.671486552055974
831,18576,48.78549183856942
832,18724,48.41189649283493
833,6238,48.965452462069564
834,18637,48.49896531215722
835,18748,48.7477139632888
836,5252,64.93471776000017
837,18075,48.28137438193315
838,18222,48.625773628944344
839,5273,48.86333787106906
840,5886,48.785759534103576
841,6033,49.02256298655707
842,18291,48.88559801655191
843,5616,55.478082240000134
844,18166,48.815081877248254
845,17692,48.75711077068237
846,5219,48.829207081021565
847,5988,48.49474829212847
848,5504,48.362219182774425
849,18129,48.67357661476628
850,18440,57.03466176000042
851,18488,48.5826388842403
852,18131,48.56084054582545
853,18849,48.60513173235528
854,18162,48.59252236916224
855,18829,61.875581760000095
856,5156,48.38903181860718
857,18013,48.78106231165219
858,18804,48.74025820361696
859,17708,48.4497692038802
860,17795,48.807241330944116
861,5811,48.89365471366034
862,17936,48.448855907282464
863,5221,48.71698565390708
864,5845,48.313476649293285
865,18490,48.8877799337844
866,5126,48.45912519756916
867,18367,48.58556526225069
868,5767,63.88484832000002
869,5438,48.48838323731286
870,18746,48.62202045115088
871,18883,48.76436149390657
872,17822,48.79532381033497
873,5535,48.53794907985904
874,5447,48.251274603832734
875,5804,48.59446385502611
876,18729,48.461405718516964
877,18032,66.94040448000017
878,5570,48.489601530711994
879,18837,48.93934854098008
880,18690,48.72388781868895
881,5245,47.25042019667162
882,6123,48.461149617793474
883,17916,48.561713995864324
884,18859,48.618530673539375
885,18232,48.486914244694745
886,5954,48.44422512185203
887,5308,48.677791266537746
888,18458,48.80808685895153
889,5813,48.570672776706004
890,5914,48.42690121497315
891,18561,48.82540903970037
892,18114,63.950587200000086
893,5590,48.417729651547106
894,17848,48.76663116239264
895,5309,48.27720459062121
896,5110,65.33468352000006
897,6192,48.77811011178214
898,5079,48.627430685293824
899,5640,48.32945368854786
900,18067,48.48191566158624
901,5695,48.12269130169201
902,18620,48.39387336147989
903,18215,56.53185695999991
904,5626,48.23277012132993
905,17720,48.185997376314646
906,18548,48.526877633680456
907,6280,63.93398976000024
908,18449,48.66842567659509
909,18450,48.50375552575662
910,18005,48.541387079013084
911,18831,48.41877136284473
912,18683,48.5316257805121
913,17764,48.15679006938604
914,5439,48.515213495755965
915,6322,47.94669900263416
916,18280,47.432894774765394
917,6172,48.349224499929626
918,18466,66.95537472000001
919,18359,48.67351928861346
920,18002,48.22075696621182
921,18334,65.37796704000006
922,6110,48.43327599187168
923,5486,48.740213899788934
924,5251,61.992089280000094
925,5919,48.5936381788582
926,6215,48.406201684992205
927,5812,66.2140224000003
928,18156,48.505154806505416
929,17650,48.34827770615442
930,18415,48.59604905892034
931,18160,48.869999829397926
932,5928,48.45516169886352
933,6056,60.6688502400002
934,18025,48.632963475846076
935,6054,48.35742478360222
936,17681,48.27434840343618
937,17776,48.47770843453417
938,18133,48.45741759128392
939,18708,48.33071705292671
940,5394,48.44650951396183
941,6119,48.61892518350007
942,5270,48.21176679345671
943,17959,48.43185454325988
944,5406,48.66325447258045
945,5950,47.986630672929664
946,18168,60.58618848000004
947,18029,48.02474304220972
948,6239,48.48988549406291
949,18467,62.28303264
950,17964,48.32404537978524
951,18656,48.57693963454161
952,18552,48.434245383630675
953,18079,47.98900543866474
954,18678,63.1470758400001
955,6039,48.23871131366839
956,18185,48.48658709119813
957,6203,48.54576119976396
958,5360,48.53484105577512
959,18909,48.639954986734445
960,18196,63.6238454400003
961,18632,48.220066104230284
962,18512,48.10677031069727
963,18034,48.56931142486842
964,5268,48.20469433554878
965,6223,48.311549257715804
966,18631,48.387331902558856
967,5373,48.55625901715336
968,18696,48.484298552529495
969,5789,48.354447903164775
970,18900,48.22097579240707
971,5681,48.557224995233675
972,18283,48.14750858226831
973,18847,65.22175584000028
974,5159,48.3770964503128
975,5551,63.901445760000286
976,18074,47.94869635832644
977,17784,48.52258324662934
978,5335,48.107513815129934
979,18903,48.40625873536411
980,18062,48.13472450604712
981,18630,48.39756451871543
982,5599,48.543836969338166
983,17999,48.25189698796725
984,5701,48.40979378175474
985,18827,48.44499627709517
986,17970,56.56342464000029
987,5419,48.09080539030433
988,18581,48.17021232119624
989,17861,66.90590784000011
990,5393,48.03175757622061
991,17806,63.51384672000007
992,6129,48.33684700179961
993,5161,62.90201951999976
994,17804,48.108913426945065
995,5780,48.31739268827227
996,5479,48.30021792438397
997,18086,48.465758232571595
998,6248,48.30279307459343
999,17798,48.27746367729076
1000,18157,48.1547054621815
1001,18272,47.94317867289895
1002,18022,48.02400926689752
1003,18770,48.36697905353099
1004,5230,48.361540273780925
1005,5565,69.1605561599998
1006,18539,60.25586688000017
1007,18167,48.38966709918806
1008,5615,48.251690565638626
1009,18307,48.14583073000486
1010,5397,48.037776387498724
1011,18102,47.789272639704656
1012,18324,48.24529798859459
1013,18099,64.3817952
1014,18015,48.21156032549854
1015,5481,48.07024776962859
1016,18418,48.20399651667645
1017,17831,48.087922650184446
1018,6115,48.22642532460892
1019,17982,47.772245718598334
1020,18014,48.10081317567074
1021,18779,47.98432423456041
1022,18820,48.373613938628175
1023,18558,48.038431561531894
1024,18017,47.90733234404262
1025,17837,48.003072415312424
1026,5976,48.02568288000664
1027,18306,48.25791642730237
1028,6272,47.907841369035935
1029,18331,59.837676479999985
1030,5561,47.815308530066744
1031,17669,48.279148304307725
1032,18855,48.21221285737011
1033,5528,47.84093154882696
1034,18321,47.99993370213322
1035,18172,48.179543725744416
1036,18614,48.187481047688856
1037,17748,48.09134389032455
1038,17800,63.06897023999999
1039,5945,48.24728071536648
1040,18514,47.78565380969022
1041,5644,48.16710105331803
1042,5982,48.485962661709344
1043,5288,48.36793166228699
1044,6265,48.029303629041095
1045,5840,48.10826633828573
1046,17851,67.56329664000044
1047,18246,48.013151194925236
1048,6250,47.91889638974177
1049,5214,47.6280491382832
1050,18777,48.174017877301026
1051,6001,47.90257805717697
1052,5782,48.043475658799586
1053,5484,48.25610540855144
1054,5760,47.82803658550115
1055,6218,48.26911339935757
1056,5953,47.757783470068745
1057,18577,47.99963704340069
1058,6264,48.30214457474469
1059,17770,47.92171282750315
1060,18634,47.5595515717528
1061,5938,48.13904200918412
1062,6214,48.1606819535531
1063,5324,48.19068927050005
1064,18108,47.662223113103884
1065,18469,47.97995659591034
1066,18672,48.0902939715222
1067,18480,62.47341504000028
1068,18531,47.92181936284724
1069,6180,62.541106560000095
